m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,g2_cooperative,g2_conditional_cooperator,g2_compensating_cooperator,g2_selfish,g2_sanctioning,g3_cooperative,g3_conditional_cooperator,g3_compensating_cooperator,g3_selfish,g3_sanctioning,welfare_efficiency,collapsed
4,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0.9004788402540893,False
4,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0.09196166614481151,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0.053294165935247426,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0.01965168409283004,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0.039476655733289054,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0.053294165938091935,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0.023633930193009432,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0.027008498650221247,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0.039476655733289054,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0.8799999999999989,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0.9082850111068382,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0.12093850060599712,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0.9080975349622453,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0.8880975349622454,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0.9014526579650508,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0.039476655733289054,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.9082850111068382,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0.9289580796627396,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.905468271964701,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0.14204317063034963,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0.04894719938504072,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0.9080975349622453,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0.9282850111068383,False
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0.14093850060599708,True
4,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0.9280975349622452,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0.9289580796627396,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0.14204317063034963,True
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0.9282850111068383,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0.8799999999999989,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0.053294165938091935,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0.905468271964701,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0.06023620813535196,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0.9054809336055013,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0.09980616078150394,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0.06023620811507869,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0.023633930193009432,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0.12093850060599712,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0.14204317063034963,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0.06023620813535196,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0.027008498650221247,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0.04894719938504072,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0.0289354247035778,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.11980616078150391,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0.14093850060599708,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0.048471249975377086,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0.13980616078150387,True
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0.14204317063034963,True
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0.04894719938504072,True
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0.14093850060599708,True
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0.027008498650221247,True
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0.04894719938504072,True
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0.0289354247035778,True
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0.048471249975377086,True
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0.8799999999999989,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0.9080975349622453,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0.11980616078150391,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0.906859022262575,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0.8868590222625751,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.9004788402540893,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0.039476655733289054,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0.9080975349622453,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0.9282850111068383,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.9054809336055013,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0.14093850060599708,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0.048471249975377086,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0.906859022262575,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.9280975349622452,False
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0.13980616078150387,True
4,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0.926859022262575,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0.9282850111068383,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0.14093850060599708,True
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0.9280975349622452,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0.14093850060599708,True
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0.048471249975377086,True
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0.13980616078150387,True
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0.8999999999999991,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0.9280975349622452,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0.13980616078150387,True
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0.9199999999999993,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0.926859022262575,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0.9399999999999994,False
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0.5340210857592642,False
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0.09196166614481151,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0.0059356524344511006,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0.5540210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0.044197802380925945,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0.5740210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0.09196166614481151,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0.010368186488473572,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0.05110891085260643,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.014085219215830542,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,0.5540210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0.044197802380925945,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0.5740210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0.05110891085260643,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0.5740210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0.09196166614481151,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0.053294165935247426,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0.01965168409283004,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0.039476655733289054,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0.053294165938091935,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0.023633930193009432,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0.027008498650221247,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0.039476655733289054,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0.045446849737332366,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0.13196166614481142,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0.0059356524344511006,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0.01965168409283004,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0.026877829219920907,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0.02593565243445107,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0.03331906337393419,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0.04593565243445104,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0.019651684093194514,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0.029713880241093612,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0.036707387948653206,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0.032154811724390685,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0.02593565243445107,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0.03331906337393419,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0.04593565243445104,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0.036707387948653206,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0.04593565243445104,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0.5540210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0.02593565243445107,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,0.5740210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0.0641978023809259,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0.5940210857592642,False
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0.11196166614481146,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0.03036818648847354,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0.0711089108526064,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0.034085219215830506,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0.5740210857592641,False
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0.0641978023809259,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0.5940210857592642,False
