m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,g2_cooperative,g2_conditional_cooperator,g2_compensating_cooperator,g2_selfish,g2_sanctioning,g3_cooperative,g3_conditional_cooperator,g3_compensating_cooperator,g3_selfish,g3_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
4,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,2,1,0,0.07684272668028437,True
4,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,1,1,0,0.06889405398791522,True
4,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,2,1,1,0,0.06155902475525545,True
4,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0.09383544474789156,True
4,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0.9241828170167533,False
4,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,2,0.029332135890427914,True
4,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,1,1,2,0,0.034449597355741345,True
4,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,1,0.14332058816520787,True
4,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,2,0.03811697379948904,True
4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,2,1,0,0.10500359548374913,True
4,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,1,2,0.9176471225134957,False
4,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,3,0,1,0,0,0.113845488723599,True
4,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,3,0,0,0.6180921962840797,False
4,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,3,1,0,0,0.0878223054695637,True
4,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,1,1,0.8987017276186091,False
4,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0,2,1,1,0.08568711012658194,True
4,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0.0680961357448387,True
4,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,0,1,0.9705411092782562,False
4,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,1,2,1,0,0,0.03613693478529766,True
4,0,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,3,1,0,0.06426190304318477,True
4,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,0.059988306477400596,True
4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,2,1,0.03689872974301311,True
4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0.9502234952006895,False
4,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,2,0,0.06022224758220137,True
4,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,3,0,1,0.9475584971813664,False
4,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,3,0,0,0,1,0.10332058816520794,True
4,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,1,1,0.05785644751998399,True
4,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,1,-0.001217862040697795,True
4,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,2,0.039158009050250894,True
4,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,2,2,0,0,0.2550495600519396,False
4,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0.0563125762182188,True
4,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,2,0.002415889532443292,True
4,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0.9474723876387876,False
4,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0.06996538101829312,True
4,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,3,0,1,0.5980921962840797,False
4,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,1,0,0.056070115378581815,True
4,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,3,0,1,0,0,0.6584026021283318,False
4,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,2,2,0,0.06769508483620999,True
4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,1,0.02792511764420447,True
4,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,3,0,0,1,0.05455974025829555,True
4,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,3,0,0.024890672090425447,True
4,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0.0761369347852976,True
4,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,2,0,2,0,0,0.055927824070700335,True
4,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,1,1,0,1,0.19659388068387243,True
4,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,3,0,0.06521597222222222,True
4,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,1,0.05666422533571166,True
4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0,0,0.07419881268284674,True
4,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,2,0.05923003423474111,True
4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,2,0,0.04034479721271342,True
4,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,4,0,0.06889405398791516,True
4,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,1,0,0,1,0.04458344752606835,True
4,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,3,1,0,0.05684272668028441,True
4,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,4,0,0,0.1233205881652079,True
4,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,2,0.024850155610747535,True
4,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,3,0,0.16332058816520797,True
4,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0.058870766913707996,True
4,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0.03725938796377792,True
4,1,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,2,0.017856447519984064,True
4,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,2,0.02602771344242673,True
4,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,3,0,0,1,0.033243454379500915,True
4,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0.050511373679538195,True
4,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,2,0,0,0,2,0.012189117648897026,True
4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,1,0.06443935321363777,True
4,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,0,2,0,0.07136759283445235,True
4,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,1,0,0,2,1,0.0017140630005006848,True
4,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,1,1,0.06899819532430074,True
4,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3,0,1,0,0.04333791463083802,True
4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,0,1,0.8875584971813667,False
4,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0.12136228911061311,True
4,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,2,1,1,0,0,0.15512359861371733,True
4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0.03777771294287684,True
4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,2,1,0.09132782919784496,True
4,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,1,2,0,0,1,0.056115145167057644,True
4,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,0,0.03910143740594248,True
4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,3,0.8632989440124201,False
4,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,1,1,0.07223059362915919,True
4,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,2,0,1,0,1,0.1233205881652079,True
4,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,3,0,0.07989855995460714,True
4,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0.06996538101829312,True
4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3,0,1,0.16545485421531353,True
4,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0.8789431262837173,False
4,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,1,-0.0019464140384910166,True
4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0.9014368121175395,False
4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0.037493471840154946,True
4,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,3,1,0,0,0,0.034316152838725564,True
4,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0.06729404040188333,True
4,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,2,0,0,2,0.014294704862541358,True
4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,0.09887758469531757,True
4,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,2,0,1,0,0.06635953631654432,True
4,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0.06630256007490644,True
4,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,2,0,0.049292097330890426,True
4,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0.04458344752606835,True
4,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,0.020778657334954844,True
4,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,1,0,1,0,0.056970769965405135,True
4,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,3,-0.03840519826840894,True
4,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,3,0,1,0,0.017877498286350428,True
4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,2,0.06848801510437329,True
4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,4,0,0,0.05218911764889696,True
4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.0574934720370743,True
4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,3,1,0,0,0,0.8828390145055742,False
4,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,1,0,0.06533241766902226,True
4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,1,1,0,2,0,0.019945202279539123,True
4,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,1,1,0.9383906678382705,False
4,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,3,0,0.058116973799489,True
4,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0.3136806268561607,False
4,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,2,0,0,0.06804930555555555,True
4,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4,0,0,0.9789628899888013,False
4,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,2,1,1,0,0,0.04997266304295393,True
4,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,4,0,0,0.045263684473248605,True
4,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,2,0,0,0,0.09448875455759279,True
4,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,3,0,0,0,0.05772488720910193,True
4,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,3,1,0,0.08264959885653385,True
4,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0.04770541893137893,True
4,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2,1,0,1,0.0791425486756646,True
4,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,1,1,0.05894211832637529,True
4,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,3,0,1,0,0,0.0678031049880482,True
4,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,3,0.018116973799489077,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,2,0.009124954214929638,True
4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,3,0,0.0269322188268682,True
4,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0.939558545368319,False
4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,2,0,2,0,0.03187918207107024,True
4,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,2,0.8638156347990301,False
4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,3,0,1,0.15849141597009622,True
4,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,3,1,0,0.05044164342759483,True
4,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,2,1,1,0,0.07169800124265173,True
4,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,2,1,0,0,0.04248362645280199,True
4,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0.15877850870665475,True
4,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0.036970769965405166,True
4,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,1,1,1,1,0,0.06539242080834441,True
4,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0.037873003893664846,True
4,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,2,1,1,0,0.04895193231464798,True
4,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,2,1,0,1,0.04426857816175964,True
4,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,1,1,0,0.05556796893166404,True
4,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,2,1,1,0.06848801510610682,True
4,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,3,0,0.06916001556035199,True
4,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,1,2,0,0.056955974125007504,True
4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,1,0.11845047202998156,True
4,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,3,0.007803104988048303,True
4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,3,0,0.024890672090425447,True
4,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,2,0,0,2,0,0.040874259753836316,True
4,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,3,0.004077285939848664,True
4,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,2,2,0.011438500415195032,True
4,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,0,1,0.02752928226556756,True
4,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0.13246521836537292,True
4,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,3,0,0,1,0,0.0805252339036597,True
4,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,2,1,0,0,1,0.04916751756783976,True
4,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0.07316434554840524,True
4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1,1,0.026016320543170744,True
4,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,0,1,0,0.060120099666913944,True
4,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,2,0,1,0,0.04244060101404999,True
4,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,1,0,0.9731971444513033,False
4,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,3,1,0,0,0,0.06209318149572158,True
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0.879739313194165,False
4,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0.0599883064758137,True
4,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,0,1,0,0.0375839946418381,True
4,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,1,1,0,0.04645426852350311,True
4,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,2,0,1,0.09007413404430924,True
4,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,1,0,0.09684272668508744,True
4,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,1,2,0,1,0,0.05093969960693362,True
4,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0.07017554458963045,True
4,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,2,0,2,0,0.03434816464271037,True
4,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,2,0.04579389218381704,True
4,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,2,0.018053585961674633,True
4,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,3,0.8786254410162558,False
4,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,3,0,0,0.04141252380341129,True
4,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2,0,0.08520308237749318,True
4,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,3,0,0,0.9373372564772152,False
4,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,2,0,0,0.41951503131493834,True
4,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,3,0,1,0,0,0.05973162961341057,True
4,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,3,0.03383795599016512,True
4,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,1,2,1,0.05581431566916102,True
4,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,2,0.0023164181109702436,True
4,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,1,0,2,0,1,0.10760056426778129,True
4,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,1,2,1,0,0,0.09450542013126044,True
4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0.1346904465500089,True
4,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2,0,2,0,0.06462222222222222,True
4,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,1,2,0,0.045290369653148047,True
4,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,1,1,0.9581100258332748,False
4,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1,0,0.07627520858519907,True
4,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0.1276005642677812,True
4,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,3,0,1,0,0.06452335913449814,True
4,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,2,0,1,0.04461407473442485,True
4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1,0,0.1250035954837491,True
4,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,4,0,0.041661760608910796,True
4,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2,1,1,0,0.04244060101471751,True
4,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,3,1,0,0,0.07249525950969274,True
4,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,3,0,1,0,0.0405732000243971,True
4,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,1,1,1,1,0,0.9352947352457166,False
4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,1,0.04155358471687539,True
4,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,0.9571110074443839,False
4,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,2,1,0,0.053231535675295344,True
4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,1,3,0,0,0,0.034811685717901136,True
4,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,3,1,0,0,0,0.14676443854343146,True
4,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4,0,0.04202178627006118,True
4,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,2,0,1,0.05493546810532064,True
4,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,3,0,0,0.05264122932996527,True
4,0,0,2,0,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,2,2,0,0.9590219376739791,False
4,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,3,0,0.02689615214827078,True
4,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0.6192307422483094,False
4,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3,1,0.044439353214424805,True
4,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,2,1,0,0,1,0.030819564662072446,True
4,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,0.10020782803374953,True
4,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,2,0.03453036075617758,True
4,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0.029160015560352064,True
4,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0.053924360283445175,True
4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,3,0,0,1,0.9196151071742136,False
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0.02730582456976502,True
4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,0,0,0,0,0.9234593296966339,False
4,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2,1,0.8065652905410774,False
4,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,4,0,0,0,0.069160015560352,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,1,1,1,0.03217550737042945,True
4,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,2,0,0.06656966703413081,True
4,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,2,0,0,1,1,0.02579389218381707,True
4,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0.11168657426512907,True
4,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,3,0,0,0,0.04840215703400591,True
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,3,0.8791226873571579,False
4,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,2,0.00893331625781098,True
4,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,1,3,0,0,0.06931339557064356,True
