m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
2,1,1,1,1,0,0,1,2,0,1,2,2,0,0,0,0.0791051003390301,True
2,2,1,1,0,0,2,0,0,1,1,3,0,1,0,0,0.9692964234674873,False
2,2,1,0,0,1,0,3,0,0,1,1,0,1,1,1,0.9371872454960305,False
2,3,0,0,1,0,1,0,1,2,0,1,1,1,1,0,0.08111600667880511,True
2,1,2,0,0,1,1,0,0,1,2,1,2,0,0,1,0.9152831240467053,False
2,1,0,1,0,2,0,1,0,0,3,2,0,0,0,2,0.8596966426956886,False
2,0,1,0,1,2,0,2,0,2,0,1,0,0,2,1,0.016763257868074626,True
2,0,1,2,1,0,0,0,4,0,0,0,1,0,3,0,0.08059551394942115,True
2,2,0,0,0,2,0,1,0,3,0,0,1,2,0,1,0.022316418110970206,True
2,0,0,2,0,2,0,1,3,0,0,0,1,2,1,0,0.2758097172004675,False
2,0,0,0,2,2,1,0,1,0,2,0,0,1,3,0,0.04699089775599194,True
2,0,0,1,0,3,1,0,0,1,2,0,1,1,1,1,0.8789315208455712,False
2,0,3,0,1,0,3,1,0,0,0,0,2,0,2,0,0.06942627984568484,True
2,0,0,4,0,0,1,0,0,1,2,2,1,0,1,0,0.9358002680890917,False
2,3,0,0,0,1,0,0,4,0,0,0,0,2,2,0,0.9591026796432157,False
2,2,0,2,0,0,2,0,0,2,0,0,1,1,0,2,0.16136228911061307,True
2,1,2,0,1,0,1,0,0,0,3,3,0,1,0,0,0.0738153488482061,True
2,0,0,3,0,1,0,1,1,1,1,3,0,0,0,1,0.9376914614850451,False
2,0,2,0,0,2,0,0,4,0,0,0,0,0,2,2,0.9179757812818836,False
2,0,0,1,2,1,0,2,1,0,1,2,0,0,0,2,0.9192537074993128,False
2,1,3,0,0,0,1,2,0,1,0,0,0,0,2,2,0.033595159120108437,True
2,0,1,1,2,0,0,0,0,0,4,0,0,1,2,1,-0.006435140601050775,True
2,0,0,0,0,4,1,0,3,0,0,0,2,0,0,2,0.8790423712936566,False
2,0,1,1,1,1,4,0,0,0,0,1,0,2,1,0,0.9715198009099151,False
2,0,1,3,0,0,4,0,0,0,0,1,1,2,0,0,0.9240769460448499,False
2,0,1,3,0,0,0,0,3,0,1,0,0,0,0,4,0.8987028976859414,False
2,1,0,1,2,0,0,0,1,0,3,1,0,1,2,0,0.0413129034367734,True
2,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0.04113556428450316,True
2,3,0,1,0,0,0,2,2,0,0,0,0,0,0,4,0.5788197091460259,False
2,1,1,0,0,2,0,1,1,1,1,1,2,1,0,0,0.1367059159052978,True
2,0,1,1,2,0,0,0,1,2,1,0,0,1,2,1,0.04302305525630612,True
2,2,0,0,2,0,1,1,2,0,0,3,1,0,0,0,0.09908536848282598,True
2,2,0,0,0,2,0,1,1,1,1,2,0,1,0,1,0.9193094563405403,False
2,2,0,0,0,2,0,3,0,0,1,0,2,1,1,0,0.056765106739756814,True
2,0,1,2,0,1,0,2,0,1,1,2,2,0,0,0,0.10756982597653535,True
2,1,1,1,1,0,0,2,0,1,1,0,2,0,2,0,0.05482403894090905,True
2,2,1,0,0,1,1,2,0,1,0,0,0,2,1,1,0.05785644797513841,True
2,2,2,0,0,0,1,0,2,1,0,0,0,4,0,0,0.13384548872359894,True
2,4,0,0,0,0,1,2,0,0,1,0,1,2,0,1,0.9600032425263948,False
2,1,1,2,0,0,2,0,1,0,1,0,0,3,1,0,0.9036479915915278,False
2,0,3,0,0,1,2,0,0,0,2,1,0,1,0,2,0.8997531652944689,False
2,0,0,3,1,0,0,0,0,0,4,0,0,2,0,2,0.8674919071566118,False
2,0,1,3,0,0,0,1,1,0,2,2,2,0,0,0,0.1085894481298103,True
2,0,1,1,1,1,0,2,0,0,2,0,2,1,0,1,0.9165907714979574,False
2,0,1,1,0,2,0,0,3,0,1,4,0,0,0,0,0.9374595912506186,False
2,3,0,0,0,1,0,2,1,0,1,1,0,3,0,0,0.9584622096257486,False
2,0,1,2,1,0,2,0,1,1,0,0,0,1,3,0,0.07496332795497819,True
2,3,0,1,0,0,2,1,0,0,1,1,0,1,2,0,0.9551301688794133,False
2,0,0,0,2,2,1,2,0,0,1,2,1,0,0,1,0.9158553689042763,False
2,2,1,1,0,0,1,1,1,1,0,0,0,3,0,1,0.11384046706686858,True
2,0,0,1,0,3,1,3,0,0,0,1,1,0,2,0,0.022286813071403677,True
2,0,1,1,2,0,0,0,0,0,4,3,1,0,0,0,0.01908536848282611,True
2,3,0,0,1,0,0,0,3,0,1,0,4,0,0,0,0.08311480368231232,True
2,0,3,0,0,1,0,0,2,0,2,0,1,0,1,2,0.8992903141156997,False
2,2,0,1,1,0,2,0,0,1,1,1,2,0,1,0,0.08434990126776984,True
2,0,0,4,0,0,2,0,1,0,1,2,2,0,0,0,0.9665231225310995,False
2,0,0,4,0,0,1,1,0,0,2,1,2,1,0,0,0.9369344152535617,False
2,3,1,0,0,0,0,3,0,0,1,4,0,0,0,0,0.8564623572824039,False
2,1,0,0,3,0,1,0,3,0,0,2,1,1,0,0,0.0941988126828467,True
2,0,1,2,0,1,0,0,0,2,2,0,1,1,0,2,0.8991691785330517,False
2,1,1,2,0,0,1,1,1,0,1,1,1,0,2,0,0.08615242303415428,True
2,1,2,0,0,1,3,1,0,0,0,1,1,1,1,0,0.09744378414711283,True
2,0,1,1,2,0,1,1,0,0,2,0,0,3,0,1,0.04241588953244323,True
2,0,1,0,2,1,1,0,1,2,0,2,0,0,2,0,0.0578035851097075,True
2,0,2,0,1,1,1,0,1,0,2,2,2,0,0,0,0.13460252423901917,True
2,0,1,1,1,1,1,0,2,1,0,1,0,1,2,0,0.08645263731195882,True
2,0,2,1,0,1,0,4,0,0,0,2,0,0,0,2,0.024772876936212423,True
2,0,0,0,1,3,2,0,0,1,1,1,0,0,3,0,0.04699089775599194,True
2,0,1,0,2,1,0,0,0,2,2,2,0,0,1,1,0.9139717448574596,False
2,0,4,0,0,0,2,0,2,0,0,0,1,0,3,0,0.07251316662766626,True
2,1,2,0,1,0,1,3,0,0,0,1,0,0,3,0,0.06804930555555555,True
2,0,0,1,3,0,2,0,0,1,1,1,1,2,0,0,0.06489067208928653,True
2,2,1,0,1,0,0,0,0,2,2,0,0,0,0,4,0.01828795593640295,True
2,2,0,1,0,1,1,0,1,0,2,2,1,1,0,0,0.9373566348116136,False
2,0,3,0,1,0,1,1,0,0,2,1,0,0,1,2,0.004449947933321589,True
2,1,2,0,0,1,1,0,0,0,3,0,0,2,0,2,0.879720050175943,False
2,3,0,0,0,1,0,1,3,0,0,2,2,0,0,0,0.29451155983792143,False
2,1,0,0,3,0,0,0,4,0,0,1,2,0,1,0,0.07607011537858178,True
2,2,0,1,1,0,0,3,0,0,1,1,0,0,1,2,0.14670091522508452,True
2,2,0,1,0,1,3,0,0,1,0,1,0,2,1,0,0.8992914573541749,False
2,0,2,0,1,1,1,2,0,0,1,3,1,0,0,0,0.23347389260226406,True
2,3,1,0,0,0,0,0,3,1,0,1,1,1,0,1,0.19656234702064618,True
2,1,0,0,2,1,3,1,0,0,0,0,0,0,3,1,0.11095097045203026,True
2,0,3,1,0,0,1,0,0,2,1,1,0,1,1,1,0.05290872485898319,True
2,0,0,0,1,3,0,1,1,2,0,3,0,0,0,1,0.022415889504070738,True
2,1,1,2,0,0,0,0,0,1,3,1,0,1,2,0,0.08206780135700976,True
2,0,1,1,2,0,0,1,0,0,3,0,0,0,4,0,0.00852386707606763,True
2,0,1,1,1,1,1,2,0,0,1,0,1,0,2,1,0.9266043364400142,False
2,2,0,1,0,1,0,0,1,0,3,1,1,2,0,0,0.9189084857090863,False
2,1,2,0,0,1,1,0,0,2,1,0,0,1,2,1,0.9350535631003571,False
2,0,0,0,2,2,4,0,0,0,0,0,1,2,0,1,0.9393295049403907,False
2,0,4,0,0,0,3,1,0,0,0,0,3,0,1,0,0.07034930185073576,True
2,1,1,0,0,2,3,0,0,1,0,0,0,3,1,0,0.4046438743098298,True
2,0,2,1,0,1,0,0,0,0,4,4,0,0,0,0,0.8998846250342556,False
2,0,1,3,0,0,0,0,1,0,3,1,0,2,0,1,0.9173211626391089,False
2,2,1,0,0,1,1,0,1,0,2,4,0,0,0,0,0.939696642695689,False
2,0,2,2,0,0,2,0,2,0,0,0,3,1,0,0,0.09713760536473791,True
2,0,0,3,1,0,1,0,3,0,0,1,2,1,0,0,0.3136928581145302,False
2,0,2,2,0,0,0,0,0,1,3,0,1,1,0,2,0.043500569973439145,True
2,2,0,0,2,0,1,1,0,2,0,0,0,0,1,3,0.012448062060363984,True
2,0,0,1,1,2,0,0,0,0,4,0,2,0,2,0,-0.000816015210927091,True
2,0,0,1,0,3,1,0,3,0,0,1,1,1,1,0,0.9249623660547559,False
2,1,2,0,0,1,0,0,3,1,0,1,1,0,0,2,0.8139883770617615,False
2,0,2,0,1,1,0,0,0,2,2,1,1,0,0,2,0.8963683808229962,False
2,1,1,1,1,0,1,0,0,2,1,0,0,3,0,1,0.09832431060381773,True
2,0,3,1,0,0,0,1,3,0,0,2,0,0,1,1,0.070550681742071,True
2,4,0,0,0,0,1,0,0,2,1,2,0,0,0,2,0.9393258392839374,False
2,2,0,0,2,0,0,0,1,1,2,2,2,0,0,0,0.054698443135743284,True
2,2,1,0,0,1,0,0,0,2,2,0,1,0,0,3,0.8774220759204894,False
2,3,0,1,0,0,2,0,2,0,0,0,1,1,1,1,0.9779835200151342,False
2,1,2,1,0,0,0,0,0,4,0,0,0,0,3,1,0.047655405179277625,True
2,0,0,4,0,0,0,2,0,1,1,1,3,0,0,0,0.1018695577053108,True
2,1,1,0,2,0,0,1,0,0,3,0,0,1,1,2,-0.007113862471916467,True
2,0,2,1,1,0,0,4,0,0,0,1,0,0,2,1,0.05159644256172842,True
2,1,0,0,3,0,0,3,0,1,0,0,1,0,1,2,0.02746661063600007,True
2,0,0,1,0,3,1,1,2,0,0,2,1,0,0,1,0.9092638865043876,False
2,1,0,0,0,3,1,0,2,1,0,1,3,0,0,0,0.07382539812293526,True
2,1,2,0,0,1,1,1,0,2,0,0,1,1,2,0,0.05252862665029505,True
2,1,0,0,3,0,0,0,0,4,0,1,1,1,0,1,0.04120419173594054,True
2,0,1,0,3,0,0,1,0,1,2,0,0,4,0,0,0.03790736355077953,True
2,1,0,1,2,0,1,0,3,0,0,2,0,0,0,2,0.6084658076495366,False
2,2,1,0,0,1,0,1,0,2,1,1,0,1,1,1,0.9377596840934935,False
2,1,3,0,0,0,0,1,2,0,1,0,1,2,1,0,0.0653339144055581,True
2,0,1,2,1,0,0,1,0,0,3,0,0,0,1,3,0.019988306477400665,True
2,1,0,2,0,1,0,2,2,0,0,0,2,0,2,0,0.06535829621552511,True
2,1,0,0,2,1,2,0,0,1,1,0,0,0,3,1,0.9297285620300056,False
2,0,3,1,0,0,2,1,1,0,0,1,0,1,0,2,0.0558912079872133,True
2,2,1,0,0,1,1,1,1,1,0,1,0,0,3,0,0.06159480173159092,True
2,4,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0.9320316083963396,False
2,1,1,0,2,0,0,2,1,0,1,2,0,0,0,2,0.03245785199029118,True
2,1,0,1,2,0,0,1,1,2,0,0,0,3,0,1,0.05496332795497824,True
2,0,2,1,1,0,3,1,0,0,0,0,2,1,0,1,0.06501928394184885,True
2,1,0,1,1,1,0,0,0,0,4,2,1,0,1,0,0.8791892288927304,False
2,0,0,2,1,1,0,1,0,2,1,1,0,0,1,2,0.9176735115018562,False
2,1,0,2,0,1,1,0,3,0,0,0,2,0,2,0,0.15258187063140005,True
2,0,0,3,1,0,0,1,1,2,0,0,0,1,2,1,0.058295119572974854,True
2,0,0,0,0,4,0,3,0,0,1,1,1,2,0,0,0.8881731485538695,False
2,0,1,0,1,2,0,1,2,1,0,0,0,2,2,0,0.046260923331981466,True
2,0,0,1,3,0,2,0,2,0,0,0,2,2,0,0,0.08379557519797189,True
2,0,1,0,3,0,2,0,1,1,0,2,1,1,0,0,0.0720072844003771,True
2,0,1,1,1,1,1,3,0,0,0,0,4,0,0,0,0.05527223985854009,True
2,3,1,0,0,0,4,0,0,0,0,0,3,0,0,1,0.8489695295810831,False
2,1,0,3,0,0,1,0,1,2,0,1,0,1,2,0,0.10131290343677331,True
2,1,0,1,2,0,0,1,1,2,0,0,1,2,1,0,0.06839862314078128,True
2,1,0,1,0,2,0,1,1,2,0,1,0,3,0,0,0.08760056426778132,True
2,0,1,0,2,1,1,0,1,1,1,0,0,3,0,1,0.9387347498844102,False
2,1,2,0,0,1,0,0,4,0,0,2,2,0,0,0,0.4448524104275281,True
2,1,0,1,2,0,2,1,0,1,0,1,1,0,2,0,0.07006205976801534,True
2,0,0,2,1,1,2,0,0,2,0,0,0,1,3,0,0.05724388479075505,True
2,0,0,1,2,1,1,0,2,1,0,0,0,1,1,2,0.8106046209076289,False
2,3,0,1,0,0,0,0,1,1,2,1,1,0,1,1,0.938883595147752,False
2,1,0,1,0,2,0,0,2,2,0,0,3,1,0,0,0.052189117648896936,True
2,2,0,0,2,0,2,0,1,0,1,1,0,1,0,2,0.5884658076495367,False
2,0,4,0,0,0,2,0,2,0,0,0,2,1,1,0,0.07665861595236216,True
2,1,1,0,1,1,0,2,0,2,0,1,1,0,0,2,0.018916686831307022,True
2,0,1,0,3,0,1,0,0,3,0,2,0,0,1,1,0.043404132192219,True
2,3,0,1,0,0,1,0,0,2,1,0,0,4,0,0,0.9777956344070571,False
2,2,0,1,1,0,0,1,0,0,3,1,1,0,0,2,0.8824859046429864,False
2,1,0,0,3,0,2,0,1,0,1,0,2,0,0,2,0.02872360361241867,True
2,0,3,1,0,0,1,0,0,2,1,0,2,0,1,1,0.046032341936133765,True
2,0,0,0,4,0,1,0,2,0,1,0,2,1,1,0,0.04917843728227227,True
2,2,1,0,1,0,3,0,0,0,1,3,1,0,0,0,0.15508846064859727,True
2,0,0,0,3,1,0,2,1,0,1,0,1,3,0,0,0.2529065535867573,True
2,0,1,0,0,3,3,0,1,0,0,0,2,0,2,0,0.059183984794602906,True
2,1,2,1,0,0,0,0,2,1,1,0,0,1,3,0,0.06526368447324854,True
2,0,2,0,0,2,0,2,2,0,0,3,0,0,1,0,0.06579016471411304,True
2,0,1,2,1,0,1,3,0,0,0,0,0,0,4,0,0.06778549994759225,True
2,3,0,0,0,1,2,0,2,0,0,2,2,0,0,0,0.964431763914208,False
2,3,1,0,0,0,0,1,2,0,1,0,0,1,3,0,0.08241588953244318,True
2,1,1,0,0,2,0,1,2,0,1,2,1,0,0,1,0.9197402176677699,False
2,4,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0.9597200501759438,False
2,0,0,0,1,3,1,0,0,1,2,2,0,0,0,2,0.8593258392839367,False
2,0,1,2,1,0,1,0,1,1,1,0,0,1,3,0,0.06159480173075627,True
2,1,0,1,1,1,0,1,2,1,0,0,1,0,0,3,0.06062704319616233,True
2,2,0,0,1,1,1,0,1,0,2,1,2,0,1,0,0.13812303135821763,True
2,1,0,1,2,0,0,2,0,2,0,1,0,1,2,0,0.06529036965314802,True
2,0,2,1,0,1,2,1,0,0,1,3,0,0,0,1,0.9400032425263947,False
2,0,0,1,1,2,0,0,3,0,1,3,0,0,0,1,0.9174595912506186,False
2,0,0,3,1,0,1,1,0,0,2,1,3,0,0,0,0.06780523958018998,True
2,2,1,0,0,1,0,1,3,0,0,1,0,0,2,1,0.8407677505016492,False
2,1,0,0,0,3,1,1,1,0,1,2,1,1,0,0,0.9145922956127877,False
2,0,0,2,2,0,2,1,0,0,1,2,0,0,1,1,0.08848801510610677,True
2,1,1,1,0,1,0,1,1,1,1,1,1,2,0,0,0.9503510914001492,False
2,0,0,1,3,0,1,0,1,0,2,0,2,1,0,1,0.028723603612418668,True
2,0,2,0,1,1,1,1,2,0,0,0,1,0,2,1,0.09016858740319328,True
2,0,3,0,1,0,1,1,1,0,1,2,0,0,0,2,0.02840226159154013,True
2,0,3,1,0,0,1,0,2,1,0,0,0,1,1,2,0.04899819532430078,True
2,0,0,0,3,1,0,0,0,4,0,0,0,4,0,0,0.052122797361446205,True
2,0,0,1,1,2,3,1,0,0,0,1,0,2,1,0,0.4263554065381587,True
2,2,1,0,0,1,0,2,1,1,0,0,0,0,2,2,0.0314385004204341,True
2,3,1,0,0,0,0,2,1,1,0,1,0,2,1,0,0.08452335913449811,True
2,0,1,1,1,1,0,0,3,0,1,0,0,2,1,1,0.9370682018118034,False
2,4,0,0,0,0,1,2,0,1,0,3,0,0,1,0,0.10052523390365967,True
2,1,0,0,2,1,1,0,0,1,2,0,1,1,2,0,0.05326131455720343,True
2,1,0,0,2,1,1,1,1,1,0,1,0,0,0,3,0.05830007777963731,True
2,3,0,0,0,1,3,0,0,1,0,1,0,0,3,0,0.09989855995460711,True
2,2,0,1,0,1,1,1,0,2,0,2,0,0,1,1,0.06417404659355191,True
2,0,1,1,2,0,1,1,0,2,0,2,1,0,1,0,0.06663747301050783,True
2,1,0,2,0,1,1,0,3,0,0,3,0,0,1,0,0.9728711971253488,False
2,0,1,0,1,2,3,0,0,1,0,0,0,4,0,0,0.9407304185596541,False
2,0,0,1,1,2,0,1,2,0,1,0,1,0,3,0,0.039153101527082006,True
2,0,0,2,0,2,2,0,0,1,1,2,0,1,1,0,0.9317516581068122,False
2,3,1,0,0,0,0,0,2,0,2,0,1,0,2,1,0.8181031659887065,False
2,1,0,0,3,0,3,0,1,0,0,4,0,0,0,0,0.11989855995460699,True
2,0,1,3,0,0,2,0,0,2,0,0,0,2,1,1,0.08417404659355189,True
2,2,0,1,1,0,0,0,0,1,3,1,0,2,0,1,0.9038156347990302,False
2,3,0,1,0,0,1,0,0,3,0,0,3,1,0,0,0.07811697379948898,True
2,1,0,2,0,1,0,0,3,0,1,0,4,0,0,0,0.1383347124183353,True
2,0,2,0,1,1,1,3,0,0,0,2,1,1,0,0,0.06484578921867525,True
2,0,1,1,1,1,3,0,0,1,0,1,1,2,0,0,0.16566585432836792,True
2,3,0,0,1,0,0,0,3,1,0,0,0,2,1,1,0.1802078280337494,True
2,0,1,2,1,0,0,2,0,2,0,0,0,0,3,1,0.04967615691358027,True
2,0,2,0,1,1,3,0,1,0,0,2,2,0,0,0,0.17460252423901912,True
2,1,0,2,1,0,2,0,0,0,2,3,1,0,0,0,0.8829723035949104,False
2,0,0,4,0,0,0,0,2,1,1,0,3,0,0,1,0.9575423058694685,False
2,2,1,0,1,0,3,1,0,0,0,0,0,2,1,1,0.0897540338838037,True
2,1,0,0,0,3,1,0,2,1,0,0,0,0,1,3,0.8632989440124201,False
2,0,0,0,2,2,0,1,1,2,0,0,0,3,1,0,0.04162948876632159,True
2,2,0,0,1,1,2,0,1,1,0,0,0,1,1,2,0.9182315004386568,False
2,1,1,0,2,0,1,0,1,1,1,0,1,0,3,0,0.05023889980748225,True
2,1,3,0,0,0,1,3,0,0,0,0,2,0,1,1,0.05347977751070929,True
2,0,2,1,0,1,1,1,0,2,0,0,0,2,2,0,0.05507430346326643,True
2,1,0,1,1,1,2,2,0,0,0,3,1,0,0,0,0.10091365687281283,True
2,0,0,0,2,2,2,0,1,1,0,0,0,0,1,3,0.7706046209076289,False
2,1,0,1,1,1,0,1,3,0,0,0,1,0,1,2,0.8233352805224494,False
2,1,1,2,0,0,0,0,0,2,2,0,1,0,0,3,0.7800446514187576,False
2,0,1,0,0,3,0,2,2,0,0,0,0,2,1,1,0.06428473264551497,True
2,0,0,0,1,3,0,3,0,0,1,3,1,0,0,0,0.9010582570058516,False
2,0,1,0,1,2,2,0,2,0,0,1,0,1,0,2,0.9186666794211121,False
2,0,1,0,2,1,1,0,1,1,1,1,0,3,0,0,0.9587347498844102,False
2,0,1,0,0,3,0,3,0,0,1,1,3,0,0,0,0.026097651338743554,True
2,0,0,1,0,3,0,0,1,2,1,3,0,1,0,0,0.9185598331575416,False
2,1,0,1,2,0,3,1,0,0,0,0,0,3,0,1,0.10760056426778129,True
2,2,2,0,0,0,0,1,0,0,3,0,0,1,0,3,0.07666795739994564,True
2,1,0,0,1,2,1,0,1,2,0,0,0,1,2,1,0.0477002930647277,True
2,0,1,0,2,1,1,0,0,3,0,0,2,0,2,0,0.048274505203993096,True
2,2,0,1,1,0,0,2,0,1,1,1,2,0,0,1,0.10692940352941965,True
2,0,0,1,3,0,1,0,2,1,0,3,0,1,0,0,0.08326272953053557,True
2,2,1,1,0,0,0,2,0,1,1,1,1,1,0,1,0.1800052675359936,True
2,1,2,0,0,1,0,1,0,2,1,2,0,0,1,1,0.9360411279890987,False
2,0,0,2,1,1,0,2,0,2,0,1,0,3,0,0,0.06526368447324857,True
2,3,0,0,0,1,1,2,0,0,1,0,3,0,0,1,0.9348840445269623,False
2,0,2,0,1,1,1,1,0,0,2,0,2,2,0,0,0.08611239310807614,True
2,0,0,1,2,1,0,0,0,0,4,1,0,2,0,1,0.8787595856710457,False
2,4,0,0,0,0,1,0,1,2,0,2,0,0,0,2,0.6084658076495366,False
2,0,0,2,2,0,1,1,0,1,1,1,0,0,2,1,0.056619392806822454,True
2,2,0,0,2,0,0,3,0,0,1,0,0,2,2,0,0.057803585110003185,True
2,1,0,2,0,1,1,1,1,1,0,1,1,1,0,1,0.1765623470206462,True
2,0,2,2,0,0,2,1,0,1,0,0,1,2,1,0,0.07917708937822965,True
2,1,1,0,0,2,1,0,3,0,0,0,0,4,0,0,0.9549938801036923,False
2,0,0,3,0,1,1,1,1,0,1,1,0,0,2,1,0.9376226385071491,False
2,0,3,0,0,1,1,1,2,0,0,0,0,1,0,3,0.8018194329084837,False
2,0,1,0,2,1,3,0,0,0,1,0,2,2,0,0,0.1556673607130429,True
2,2,0,2,0,0,2,1,0,1,0,0,1,2,1,0,0.1113348656495538,True
2,2,0,1,0,1,0,0,0,3,1,0,1,1,1,1,0.9373522186394512,False
2,4,0,0,0,0,1,2,1,0,0,1,1,1,0,1,0.19614707768891168,True
2,1,2,0,1,0,0,0,0,0,4,1,0,2,1,0,0.0205252339036598,True
2,0,3,0,0,1,1,0,0,2,1,0,1,2,0,1,0.9365340915849918,False
2,3,0,0,1,0,0,0,2,1,1,1,1,1,0,1,0.940398267165312,False
2,0,3,0,1,0,0,3,0,1,0,0,0,1,3,0,0.0667888888888889,True
2,1,2,0,1,0,0,0,2,0,2,0,0,0,4,0,0.0328898232950857,True
2,0,0,3,1,0,2,0,1,1,0,1,0,1,2,0,0.10131290343677331,True
2,0,2,0,1,1,1,0,2,0,1,3,1,0,0,0,0.9490196553246592,False
2,1,0,0,3,0,1,2,0,1,0,0,3,1,0,0,0.06678888888888888,True
2,0,0,1,0,3,1,1,0,2,0,0,1,0,0,3,-0.01541655247393155,True
2,0,0,0,4,0,0,1,3,0,0,4,0,0,0,0,0.07496332795497822,True
2,0,0,0,0,4,0,1,0,2,1,2,1,0,1,0,0.09029002191229342,True
2,0,2,0,2,0,0,0,0,1,3,0,3,1,0,0,0.013400898028769839,True
2,0,1,0,3,0,2,1,0,1,0,1,2,1,0,0,0.06783902476819466,True
2,0,2,0,1,1,1,3,0,0,0,0,1,0,2,1,0.0439367251690242,True
2,3,0,0,0,1,0,0,3,1,0,0,3,1,0,0,0.11383795599016497,True
2,0,3,1,0,0,0,4,0,0,0,2,0,1,0,1,0.12722579863854327,True
2,0,0,4,0,0,3,0,1,0,0,0,2,1,1,0,0.6594921441464777,False
2,1,0,1,1,1,0,2,0,2,0,0,0,0,2,2,0.01878213795913629,True
2,1,2,0,1,0,0,0,1,0,3,1,2,1,0,0,0.030174124231173313,True
2,2,1,1,0,0,1,2,0,0,1,0,3,1,0,0,0.07843947375748507,True
2,0,0,0,0,4,0,1,2,0,1,0,1,2,0,1,0.878462209625748,False
2,2,2,0,0,0,3,1,0,0,0,1,0,0,0,3,0.07135729846501072,True
2,3,0,0,0,1,2,0,1,0,1,0,4,0,0,0,0.13323662739520495,True
2,1,0,1,1,1,1,0,3,0,0,0,0,4,0,0,0.9731518413565174,False
2,0,2,2,0,0,1,0,2,0,1,3,1,0,0,0,0.1571181812215048,True
2,2,0,1,0,1,0,1,0,2,1,2,1,0,1,0,0.15149413805814857,True
2,0,1,0,0,3,2,0,1,0,1,0,4,0,0,0,0.04091365685633605,True
2,0,2,0,0,2,0,0,0,2,2,1,3,0,0,0,0.02609765137816672,True
2,0,1,0,0,3,0,0,3,1,0,1,1,1,1,0,0.0788775846953176,True
2,0,4,0,0,0,0,0,0,4,0,0,2,0,0,2,0.027405122741244712,True
2,1,0,1,0,2,0,2,0,1,1,2,2,0,0,0,0.13460252423901917,True
2,3,0,0,1,0,0,0,1,3,0,2,2,0,0,0,0.07333509003315569,True
2,2,1,1,0,0,0,2,0,1,1,2,0,2,0,0,0.8611008235084161,False
2,2,0,0,1,1,1,1,0,0,2,3,0,0,0,1,0.919400940135533,False
2,0,2,1,0,1,0,2,1,1,0,0,2,0,2,0,0.052640908109229056,True
2,1,2,0,0,1,1,0,0,1,2,2,0,2,0,0,0.9396148880987399,False
2,2,0,0,2,0,0,0,0,1,3,0,3,0,1,0,0.017877498286350428,True
2,0,0,3,0,1,0,2,1,1,0,0,0,0,1,3,0.029754033883803797,True
2,0,0,0,1,3,0,0,4,0,0,1,0,3,0,0,0.9344312381682771,False
2,0,1,3,0,0,3,0,0,0,1,1,2,1,0,0,0.29558091925134816,False
2,0,0,0,2,2,0,1,2,1,0,4,0,0,0,0,0.09831219600173567,True
2,0,1,0,1,2,1,1,2,0,0,0,1,0,2,1,0.09596136384895018,True
2,1,0,3,0,0,0,3,1,0,0,0,1,1,2,0,0.08228681307140359,True
2,0,0,1,0,3,0,3,1,0,0,0,0,1,3,0,0.020778657334954827,True
2,0,1,1,2,0,0,2,1,1,0,0,0,2,1,1,0.05168373089815092,True
2,0,0,0,4,0,1,1,0,0,2,2,0,0,2,0,0.027186906168082406,True
2,2,0,1,1,0,0,1,0,2,1,0,0,0,0,4,0.773899481674013,False
2,0,4,0,0,0,1,0,0,0,3,0,0,1,3,0,0.015030097187167376,True
2,0,0,0,2,2,0,0,1,2,1,2,1,1,0,0,0.9313739854962665,False
2,0,4,0,0,0,0,0,3,0,1,0,2,0,2,0,0.05332018592595512,True
2,0,1,1,1,1,0,4,0,0,0,1,1,0,2,0,0.05316229757200728,True
2,0,2,2,0,0,0,0,2,0,2,0,0,1,2,1,0.08903715664755911,True
2,2,1,0,0,1,1,0,1,0,2,0,0,3,0,1,0.9179723763943541,False
2,0,1,0,3,0,0,1,0,3,0,1,0,0,0,3,0.0033305555555556564,True
2,4,0,0,0,0,2,0,1,1,0,0,0,0,3,1,0.8419783457241359,False
2,2,0,2,0,0,0,1,1,0,2,1,1,1,1,0,0.9305748114747379,False
2,0,3,0,1,0,1,2,0,1,0,0,2,0,1,1,0.05110707437500003,True
2,0,1,2,1,0,0,1,2,0,1,1,1,0,2,0,0.06411410179728858,True
2,0,0,2,1,1,2,1,1,0,0,1,0,0,3,0,0.08241588950407068,True
2,0,1,0,3,0,0,1,2,1,0,1,0,0,2,1,0.048490609621765955,True
2,0,0,0,1,3,0,3,1,0,0,0,2,0,2,0,0.01577560152148164,True
2,0,1,2,0,1,1,2,1,0,0,0,0,3,0,1,0.16545485421531353,True
2,0,0,3,1,0,3,1,0,0,0,0,0,1,1,2,0.1757288975078359,True
2,0,0,0,4,0,0,1,3,0,0,1,0,1,0,2,0.03496332795497827,True
2,1,1,1,0,1,3,0,1,0,0,2,0,0,0,2,0.9389570148798239,False
