m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
1,0,3,3,0,2,2,0,1,1,0,0.9518825470207231,False
1,2,0,0,6,0,1,1,1,0,1,0.04439733511265198,True
1,1,0,0,7,0,0,0,0,3,1,0.04333625959159529,True
1,1,3,0,3,1,1,0,1,2,0,0.0834635733690118,True
1,0,2,1,5,0,2,1,0,1,0,0.06399375,True
1,0,2,6,0,0,1,1,0,0,2,0.1847010094780848,True
1,3,2,0,3,0,0,3,1,0,0,0.07014067523575157,True
1,1,0,1,1,5,1,0,0,0,3,0.8394271154491624,False
1,4,2,0,0,2,1,0,0,0,3,0.8994834422818976,False
1,1,7,0,0,0,0,0,0,1,3,0.01140946675634419,True
1,1,3,4,0,0,0,1,3,0,0,0.10575337210629122,True
1,0,0,7,1,0,0,2,2,0,0,0.31371323599207096,False
1,2,6,0,0,0,1,2,0,1,0,0.069775,True
1,1,3,0,0,4,0,2,2,0,0,0.11566736069189933,True
1,2,3,1,0,2,2,0,2,0,0,0.9593498253650568,False
1,2,1,3,2,0,2,1,0,1,0,0.08503003347085872,True
1,1,2,0,0,5,0,0,0,2,2,0.8569291925334628,False
1,0,1,0,2,5,1,0,0,2,1,0.8759308940953755,False
1,0,3,0,4,1,1,2,0,0,1,0.13048862598421312,True
1,2,3,1,1,1,0,3,0,0,1,0.9469636102370772,False
1,0,6,0,1,1,1,1,0,2,0,0.06927028981958014,True
1,1,2,2,2,1,3,0,1,0,0,0.9790562078342568,False
1,1,0,1,3,3,1,3,0,0,0,0.0582355267645668,True
1,3,0,2,1,2,1,0,2,0,1,0.9377513434726061,False
1,1,0,2,0,5,2,0,1,0,1,0.877777777777777,False
1,0,4,1,3,0,1,0,1,0,2,0.030140675235751636,True
1,0,3,4,1,0,0,2,1,1,0,0.07556796893166401,True
1,0,1,2,1,4,0,1,3,0,0,0.9173372564772151,False
1,0,7,0,0,1,0,1,0,0,3,0.21050191674987911,True
1,3,0,2,0,3,3,1,0,0,0,0.9363232061548479,False
1,6,1,0,0,1,0,1,2,1,0,0.959893224831115,False
1,0,2,2,4,0,0,2,0,2,0,0.06462222222222222,True
1,3,0,1,3,1,2,1,0,0,1,0.9587549767368185,False
1,0,4,2,2,0,3,0,1,0,0,0.07503009718716726,True
1,2,0,3,2,1,1,0,0,1,2,0.9382155309545901,False
1,0,1,0,6,1,0,1,3,0,0,0.121474585415971,True
1,0,5,1,2,0,0,2,1,1,0,0.0684,True
1,1,0,2,4,1,0,1,2,0,1,0.9585350513772208,False
1,0,5,3,0,0,0,0,0,1,3,0.02087301434782413,True
1,2,4,1,0,1,3,1,0,0,0,0.9607035253218733,False
1,0,1,2,4,1,1,0,0,0,3,0.918336478448563,False
1,0,0,2,6,0,0,0,1,1,2,0.024214127694692986,True
1,1,6,1,0,0,1,0,0,2,1,0.053949601635103754,True
1,2,3,2,1,0,0,1,0,1,2,0.044850155610747504,True
1,2,1,2,2,1,2,1,0,1,0,0.17266670650692176,True
1,0,1,0,7,0,0,0,0,1,3,0.0014059532486465037,True
1,2,0,1,1,4,1,0,0,1,2,0.8789069433984364,False
1,1,2,2,0,3,2,1,0,0,1,0.9197402176677699,False
1,1,1,4,2,0,1,0,2,1,0,0.09592476557341177,True
1,0,2,2,0,4,0,0,1,1,2,0.878810373096794,False
1,0,3,5,0,0,2,1,0,0,1,0.09290448527883424,True
1,0,1,1,5,1,0,0,1,3,0,0.06618122420518992,True
1,1,1,0,4,2,2,1,0,1,0,0.08007680196539158,True
1,0,0,5,2,1,0,0,1,1,2,0.9367180624386391,False
1,0,1,5,2,0,0,1,1,0,2,0.06458344752606832,True
1,3,3,0,0,2,1,0,0,3,0,0.06720126784920666,True
1,0,0,7,1,0,0,3,0,0,1,0.8541654366459726,False
1,0,1,2,0,5,1,2,1,0,0,0.8782094962329929,False
1,2,0,5,0,1,0,2,1,0,1,0.9567155848008312,False
1,3,1,1,2,1,3,0,0,1,0,0.9655101895274275,False
1,1,0,4,3,0,2,0,0,2,0,0.07814749178158457,True
1,5,0,1,1,1,2,0,0,1,1,0.9589069433984369,False
1,0,5,2,0,1,1,3,0,0,0,0.08098147706572723,True
1,0,6,0,1,1,0,0,1,2,1,0.13132399824240246,True
1,2,0,6,0,0,0,0,3,0,1,0.9697841880974656,False
1,6,0,2,0,0,0,2,0,1,1,0.9793432688676588,False
1,2,1,1,1,3,0,2,0,2,0,0.04338351566954787,True
1,0,4,1,0,3,0,0,2,1,1,0.9193198272189141,False
1,0,1,7,0,0,0,2,2,0,0,0.3223686708813214,False
1,0,2,1,0,5,0,0,2,0,2,0.8590423712936559,False
1,0,1,7,0,0,0,0,0,0,4,0.9202398786220696,False
1,1,1,1,1,4,2,0,0,2,0,0.3523448698452067,True
1,2,3,0,3,0,2,0,2,0,0,0.07316005389067184,True
1,0,5,1,0,2,0,0,0,4,0,0.03994757195874376,True
1,0,3,1,3,1,1,0,0,1,2,0.9309719137356963,False
1,2,4,0,2,0,1,0,0,1,2,0.033453198233683146,True
1,2,4,0,0,2,2,0,1,0,1,0.939160290317484,False
1,0,0,5,1,2,0,2,1,1,0,0.16146102006677393,True
1,5,1,1,0,1,0,3,1,0,0,0.1787785087066547,True
1,3,1,3,1,0,0,2,0,0,2,0.10427247676421632,True
1,1,1,2,3,1,0,0,4,0,0,0.977810109649418,False
1,1,5,1,0,1,0,2,1,0,1,0.9505411092782565,False
1,2,1,4,0,1,0,1,1,0,2,0.937500914488903,False
1,5,0,1,1,1,0,4,0,0,0,0.10091365687281283,True
1,3,4,1,0,0,0,1,0,3,0,0.07251316662766626,True
1,0,0,5,1,2,0,0,1,2,1,0.9365828696714417,False
1,0,2,0,3,3,1,0,1,0,2,0.8983311939552883,False
1,2,0,3,1,2,1,0,0,1,2,0.9181100258332747,False
1,1,1,4,1,1,0,1,0,0,3,0.9182502406662283,False
1,1,2,1,4,0,1,0,0,3,0,0.06333055555555556,True
1,2,3,3,0,0,1,2,0,0,1,0.08070438692017716,True
1,6,0,0,2,0,0,4,0,0,0,0.08363034315581055,True
1,1,3,1,1,2,4,0,0,0,0,0.9594963809514555,False
1,1,3,0,2,2,2,0,0,1,1,0.9360411279890987,False
1,0,0,6,2,0,0,0,1,0,3,0.5884658076495367,False
1,4,2,2,0,0,2,0,0,0,2,0.6175498086671358,False
1,3,0,1,1,3,1,0,1,2,0,0.9120384114619992,False
1,2,0,4,2,0,0,3,0,1,0,0.08166716825045399,True
1,0,0,1,4,3,0,0,2,2,0,0.07484844386552957,True
1,0,3,1,2,2,0,0,0,2,2,0.9107574080149773,False
1,3,1,0,1,3,0,4,0,0,0,0.04493849849666227,True
1,2,0,1,3,2,0,0,1,0,3,0.8988990292878754,False
1,3,1,0,0,4,0,1,2,0,1,0.8998846250342558,False
1,1,2,2,0,3,3,0,0,1,0,0.9318852073341132,False
1,2,1,5,0,0,2,0,0,1,1,0.9725301338158931,False
1,5,0,3,0,0,1,0,0,0,3,0.9373712068309247,False
1,0,2,1,4,1,2,0,0,0,2,0.9368972197978931,False
1,2,1,2,1,2,2,1,0,1,0,0.41248065058037414,True
1,0,1,0,1,6,2,0,2,0,0,0.879466692922822,False
1,1,0,1,5,1,1,2,0,1,0,0.07814929062190648,True
1,1,0,0,5,2,1,0,1,2,0,0.07448038147640053,True
1,2,2,2,0,2,0,0,3,1,0,0.9541082264313161,False
1,4,0,4,0,0,0,1,1,1,1,0.9770866410134041,False
1,1,0,0,3,4,1,2,0,1,0,0.03645945672732426,True
1,2,3,1,2,0,2,1,1,0,0,0.0766089868055632,True
1,0,5,0,2,1,1,2,0,0,1,0.13048862598421312,True
1,3,3,0,1,1,0,0,0,4,0,0.06281411693061092,True
1,1,2,0,3,2,0,0,2,2,0,0.0744803814764833,True
1,0,7,0,0,1,0,3,0,1,0,0.06712312176317849,True
1,1,0,0,0,7,0,0,4,0,0,0.857777777777777,False
1,3,1,1,0,3,1,2,0,0,1,0.9188573767084391,False
1,4,1,0,2,1,3,0,0,0,1,0.9584992041437683,False
1,3,4,0,1,0,0,0,0,0,4,0.0029422584349998483,True
1,2,2,0,2,2,4,0,0,0,0,0.9580270407017399,False
1,1,2,1,1,3,1,2,0,1,0,0.05691643675764423,True
1,0,0,3,3,2,0,1,3,0,0,0.9581271108918338,False
1,1,4,0,0,3,1,1,0,1,1,0.9118495348716946,False
1,2,1,0,5,0,2,1,1,0,0,0.0669557992352514,True
1,2,1,1,1,3,2,0,0,1,1,0.9189516625791518,False
1,3,0,5,0,0,0,0,1,1,2,0.9548225569780879,False
1,0,2,4,1,1,0,4,0,0,0,0.08031685167481731,True
1,1,6,0,0,1,0,1,0,1,2,0.22551034739380238,True
1,5,1,1,1,0,1,0,0,1,2,0.1757288975078359,True
1,1,1,4,1,1,2,1,0,1,0,0.4369776344607144,True
1,0,1,2,2,3,0,0,0,3,1,0.9148724444537362,False
1,2,1,1,3,1,0,2,2,0,0,0.12831932989077516,True
1,2,4,1,1,0,0,1,1,1,1,0.05799416999397566,True
1,0,6,1,1,0,0,0,0,1,3,0.011602580146559063,True
1,1,6,0,1,0,1,2,0,1,0,0.06924375,True
1,0,1,0,2,5,0,2,1,0,1,0.8764366443745372,False
1,4,0,1,0,3,0,0,4,0,0,0.9374264579157723,False
1,1,2,1,1,3,0,1,0,0,3,0.8790908809831052,False
1,2,1,4,0,1,0,1,1,0,2,0.937500914488903,False
1,1,3,1,0,3,1,0,0,2,1,0.9170018280754721,False
1,1,3,2,1,1,0,4,0,0,0,0.07363224104468535,True
1,1,1,1,4,1,2,1,0,0,1,0.9564083023354156,False
1,1,2,2,1,2,0,3,0,0,1,0.9365907714979576,False
1,1,2,0,4,1,0,1,0,3,0,0.062116835961236266,True
1,1,0,5,1,1,0,1,3,0,0,0.9787363191811894,False
1,5,1,0,1,1,3,0,0,0,1,0.9594009401355333,False
1,3,0,2,2,1,0,1,0,2,1,0.9568255539649769,False
1,4,1,0,2,1,0,0,1,3,0,0.08720126777105996,True
1,0,4,2,2,0,1,2,1,0,0,0.07057161598934551,True
1,1,0,1,1,5,2,2,0,0,0,0.8800819215907922,False
1,0,4,1,1,2,0,0,0,0,4,0.8786560896311908,False
1,0,4,4,0,0,1,0,0,3,0,0.07503009718716729,True
1,4,0,0,3,1,2,1,0,1,0,0.17029002190839812,True
1,4,1,0,3,0,0,1,1,0,2,0.042316418110970186,True
1,1,1,6,0,0,3,1,0,0,0,0.9247277838860134,False
1,1,2,4,0,1,1,0,3,0,0,0.9739810570460463,False
1,1,0,0,5,2,4,0,0,0,0,0.9559025748093744,False
1,1,0,4,2,1,2,0,1,0,1,0.9571853219210379,False
1,5,2,0,1,0,1,0,1,2,0,0.0861958172283015,True
1,4,1,1,1,1,0,1,3,0,0,0.9750259904140196,False
1,2,3,2,1,0,0,2,2,0,0,0.08039899399351992,True
1,2,0,1,0,5,1,1,1,1,0,0.8840558597371178,False
1,0,3,1,4,0,1,2,0,1,0,0.06577499999999999,True
1,0,0,2,5,1,1,0,1,1,1,0.9549684209418015,False
1,3,0,2,1,2,2,0,2,0,0,0.9577513434726062,False
1,2,4,0,2,0,1,1,1,0,1,0.053557788816848695,True
1,1,0,5,2,0,0,1,1,0,2,0.16136228911061307,True
1,1,3,0,3,1,0,0,0,4,0,0.05892089945894956,True
1,0,1,2,4,1,2,2,0,0,0,0.10585235835758852,True
1,8,0,0,0,0,1,0,2,0,1,0.979162087827914,False
1,4,1,1,1,1,0,0,3,0,1,0.9584002986363217,False
1,4,1,2,0,1,2,0,0,1,1,0.9588948689048445,False
1,0,1,0,6,1,3,0,1,0,0,0.9696868856375883,False
1,5,0,1,2,0,2,0,1,0,1,0.6284658076495366,False
1,0,0,0,7,1,0,1,0,3,0,0.06349341381157136,True
1,1,1,1,1,4,0,1,1,0,2,0.8796148880987396,False
1,0,0,5,3,0,2,0,2,0,0,0.11989855995460699,True
1,3,1,2,1,1,0,3,1,0,0,0.1217478138169268,True
1,1,0,1,0,6,1,1,2,0,0,0.8768382721864428,False
1,2,1,4,1,0,0,0,2,1,1,0.19572889750783587,True
1,4,0,2,2,0,1,0,2,0,1,0.6284658076495366,False
1,4,0,2,2,0,3,1,0,0,0,0.16676443854343143,True
1,1,0,4,3,0,1,0,1,1,1,0.07766806600277301,True
1,2,1,1,1,3,2,1,0,1,0,0.390157772313126,True
1,4,1,1,2,0,4,0,0,0,0,0.12760056426778127,True
1,0,0,2,1,5,0,0,1,3,0,0.0833205881652081,True
1,0,3,2,0,3,1,0,0,1,2,0.8992886054308145,False
1,0,3,1,1,3,0,0,2,2,0,0.07484844387146684,True
1,1,1,3,3,0,0,0,3,0,1,0.0680961357448387,True
1,3,0,5,0,0,0,0,3,0,1,0.9714312861319769,False
1,1,1,5,1,0,0,1,1,2,0,0.09090414465983973,True
1,2,3,1,2,0,1,0,0,3,0,0.06845813223946548,True
1,5,0,0,2,1,0,0,0,3,1,0.9534854959262345,False
1,0,0,2,6,0,1,0,1,2,0,0.06037443630368271,True
1,3,2,0,2,1,0,0,1,2,1,0.9550535631003572,False
1,0,5,1,1,1,1,1,0,0,2,0.9288504845811597,False
1,1,0,4,0,3,2,0,0,0,2,0.8971741968973174,False
1,0,1,4,3,0,0,3,0,0,1,0.05632962724837029,True
1,1,4,1,2,0,1,2,0,1,0,0.0684,True
1,2,0,0,4,2,0,1,2,1,0,0.10231188919658281,True
1,0,2,0,6,0,0,1,2,0,1,0.043330555555555594,True
1,0,0,6,1,1,1,1,1,0,1,0.9524454331207715,False
1,2,1,0,4,1,0,2,2,0,0,0.10469066916625881,True
1,1,3,0,4,0,0,1,0,3,0,0.06333055555555556,True
1,0,3,1,3,1,2,0,1,1,0,0.14399348888849825,True
1,2,1,2,2,1,0,3,0,1,0,0.07745069844034887,True
1,1,2,1,0,4,0,3,0,1,0,0.025478371876166545,True
1,2,2,1,2,1,0,0,0,1,3,0.9179888847508734,False
1,5,0,0,0,3,2,0,1,1,0,0.9332503967782442,False
1,5,0,0,1,2,1,0,0,1,2,0.9189307287695762,False
1,2,2,3,0,1,4,0,0,0,0,0.9784622096257487,False
1,0,1,7,0,0,0,0,2,0,2,0.9592371101747907,False
1,1,1,5,0,1,1,0,3,0,0,0.9675600076817819,False
1,2,0,2,2,2,1,0,0,3,0,0.08699089775599188,True
1,2,1,2,3,0,1,3,0,0,0,0.07316005389067184,True
1,2,3,1,0,2,0,3,0,1,0,0.0571787985049483,True
1,1,2,0,4,1,1,0,0,3,0,0.06618122420518992,True
1,0,2,3,2,1,1,1,1,1,0,0.12401481529726918,True
1,4,0,2,2,0,2,1,0,0,1,0.181362289110613,True
1,0,1,1,1,5,0,2,2,0,0,0.3595150313149384,True
1,1,0,5,0,2,1,1,0,0,2,0.9167844860195817,False
1,2,0,1,2,3,1,0,0,2,1,0.9169089577097923,False
1,2,3,3,0,0,1,0,0,2,1,0.08052079251294127,True
1,0,0,1,2,5,1,1,2,0,0,0.893683003743254,False
1,0,4,2,1,1,0,0,0,1,3,0.9188138686164028,False
1,2,0,0,4,2,0,0,1,1,2,0.9162603825007255,False
1,5,0,1,2,0,2,1,1,0,0,0.16676443854343143,True
1,4,0,0,1,3,1,0,0,1,2,0.898930728769576,False
1,3,1,1,2,1,0,2,1,1,0,0.09721789918833812,True
1,2,0,5,0,1,1,1,0,0,2,0.936784486019582,False
1,0,3,0,3,2,0,1,3,0,0,0.1351226250999123,True
1,2,1,0,4,1,0,3,0,1,0,0.06791338649840921,True
1,2,2,3,1,0,0,1,0,2,1,0.07193980401976521,True
1,2,1,1,2,2,0,0,3,0,1,0.9386580861083752,False
1,5,0,0,2,1,0,0,1,0,3,0.9193190442881944,False
1,0,6,1,0,1,2,0,0,1,1,0.948769475666761,False
1,0,0,2,0,6,1,1,0,1,1,0.8590622146536411,False
1,3,0,0,5,0,0,1,0,1,2,0.02782101900613847,True
1,0,1,0,1,6,1,0,0,2,1,0.8566834658685543,False
1,1,0,0,2,5,1,2,1,0,0,0.3495402362070858,True
1,0,2,1,1,4,0,2,0,0,2,0.8772657854602178,False
1,0,1,3,1,3,4,0,0,0,0,0.9384002986363214,False
1,4,1,2,1,0,1,1,0,1,1,0.12364671968070542,True
1,1,4,1,2,0,2,2,0,0,0,0.07057161598934551,True
1,5,0,2,0,1,0,4,0,0,0,0.15457022642952392,True
1,4,0,0,0,4,0,1,1,2,0,0.5752626664205563,False
1,0,4,0,1,3,2,1,0,0,1,0.912605681723779,False
1,3,2,2,0,1,1,0,0,2,1,0.9585292090050168,False
1,3,0,2,2,1,1,0,2,1,0,0.9694211047924314,False
1,3,2,1,2,0,0,0,4,0,0,0.0921891176488969,True
1,1,2,1,4,0,0,0,2,0,2,0.030901854588659815,True
1,0,1,4,1,2,0,2,1,0,1,0.9383759369289307,False
1,4,1,0,0,3,1,1,2,0,0,0.9340182309655692,False
1,4,0,1,3,0,1,1,0,1,1,0.0683268488754392,True
1,0,1,0,1,6,1,1,2,0,0,0.872735388500981,False
1,0,0,0,7,1,0,3,1,0,0,0.07553707361007844,True
1,1,4,3,0,0,0,1,0,0,3,0.030070735533598285,True
1,1,2,0,3,2,1,1,0,2,0,0.05492312638675944,True
1,2,2,2,1,1,0,3,1,0,0,0.10030433387689575,True
1,2,0,2,1,3,1,1,1,0,1,0.9189079388484616,False
1,3,4,0,0,1,1,1,0,2,0,0.08201881502817147,True
1,0,1,1,2,4,0,2,1,1,0,0.03721789918833822,True
1,1,2,2,1,2,0,0,0,3,1,0.9359066157221286,False
1,2,1,0,4,1,1,0,1,2,0,0.0944803814764283,True
1,5,0,2,1,0,0,2,1,0,1,0.9596240535328117,False
1,2,1,4,0,1,0,0,1,3,0,0.16332058816520797,True
1,2,1,2,1,2,2,0,1,1,0,0.9513001540220106,False
1,5,0,1,1,1,1,0,0,3,0,0.16332058816520797,True
1,2,1,4,1,0,1,2,0,1,0,0.0933969227100319,True
1,0,1,1,6,0,0,1,0,2,1,0.04305555555555559,True
1,0,0,2,6,0,0,0,0,4,0,0.06,True
1,0,6,0,0,2,2,1,1,0,0,0.1305091673284007,True
1,0,1,1,6,0,0,0,3,0,1,0.044077285939848596,True
1,0,3,2,0,3,3,1,0,0,0,0.9290442172874473,False
1,0,1,3,3,1,1,1,1,1,0,0.1240148152958626,True
1,1,2,0,3,2,1,1,0,2,0,0.05492312638675944,True
1,2,2,2,0,2,4,0,0,0,0,0.9592962702181622,False
1,1,1,2,0,4,0,1,1,0,2,0.8790423712936563,False
1,4,2,1,0,1,1,2,1,0,0,0.43618765215721367,True
1,2,2,0,1,3,0,0,3,0,1,0.9193578820663945,False
1,4,0,0,1,3,2,1,0,1,0,0.9175224298155255,False
1,2,1,0,2,3,1,2,0,1,0,0.05645945673036933,True
1,6,0,0,0,2,1,0,0,0,3,0.9000154052550144,False
1,0,0,1,7,0,1,1,0,2,0,0.060000000000000005,True
1,0,3,0,2,3,2,0,0,1,1,0.9160411279890985,False
1,1,1,5,1,0,0,2,2,0,0,0.11451583207670801,True
1,4,0,3,0,1,1,1,0,1,1,0.9584844418435874,False
1,0,1,0,5,2,1,1,0,2,0,0.050051763109739904,True
1,1,5,1,0,1,1,1,0,0,2,0.9354404445054463,False
1,0,0,4,1,3,1,1,2,0,0,0.9395763489506067,False
1,0,4,2,2,0,0,1,3,0,0,0.07251316662766626,True
1,0,1,2,2,3,2,0,1,0,1,0.9188416626625983,False
1,0,1,0,1,6,0,2,0,2,0,-0.01661648433045203,True
1,2,1,3,0,2,0,0,0,2,2,0.9181273515571822,False
1,0,0,3,1,4,1,0,2,0,1,0.8971790650583783,False
1,0,3,3,0,2,0,1,0,1,2,0.9192296601079332,False
1,3,1,3,0,1,0,2,0,1,1,0.9591839665422708,False
1,0,0,5,0,3,0,2,0,1,1,0.9176368769172867,False
1,2,0,2,2,2,0,2,0,2,0,0.06338351565838472,True
1,3,3,0,1,1,0,2,1,1,0,0.08525535284116927,True
1,1,0,0,3,4,0,1,0,3,0,0.011216094061869256,True
1,3,1,3,1,0,0,0,0,0,4,0.5780828136796181,False
1,0,4,2,2,0,0,1,0,3,0,0.0667888888888889,True
1,0,1,3,0,4,4,0,0,0,0,0.9179723763943539,False
1,0,3,4,1,0,0,1,2,0,1,0.06918629423327324,True
1,0,1,1,3,3,0,0,0,3,1,0.9076834537481439,False
1,0,1,3,1,3,0,0,0,1,3,0.8784308758489051,False
1,1,0,2,3,2,0,2,2,0,0,0.1609569821620132,True
1,2,0,2,3,1,1,0,1,2,0,0.16187554401591653,True
1,0,0,0,8,0,0,1,2,0,1,0.040000000000000036,True
1,0,4,1,0,3,0,0,1,1,2,0.8992903141156997,False
1,0,1,2,4,1,1,2,1,0,0,0.10697487516648718,True
1,1,4,1,0,2,0,0,4,0,0,0.9586873115715748,False
1,3,0,2,1,2,0,0,1,3,0,0.14332058816520798,True
1,1,2,2,3,0,2,0,0,2,0,0.06920262757627053,True
1,3,1,1,3,0,1,1,0,1,1,0.05854249533113952,True
1,1,3,3,0,1,0,0,3,1,0,0.9737881934137411,False
1,1,2,0,2,3,2,2,0,0,0,0.08338864305056329,True
1,0,3,0,4,1,0,0,1,0,3,0.9111615804804285,False
1,3,0,0,3,2,3,0,0,1,0,0.9435380914037549,False
1,0,5,3,0,0,2,0,1,0,1,0.06375259005756342,True
1,2,1,3,1,1,0,0,0,3,1,0.9566550642132905,False
1,0,0,4,1,3,2,1,0,0,1,0.917797364765211,False
1,4,0,1,3,0,1,2,0,0,1,0.0687236036124186,True
1,1,1,2,4,0,0,0,3,1,0,0.07010140587626941,True
1,1,3,0,1,3,2,0,0,1,1,0.9157630840725408,False
1,0,0,5,2,1,0,0,2,1,1,0.9549559377739039,False
1,0,8,0,0,0,0,1,0,3,0,0.06899722222222222,True
1,0,0,4,3,1,0,1,0,1,2,0.9380250634199411,False
1,0,4,2,1,1,1,0,1,2,0,0.09448038147949415,True
1,1,0,5,0,2,3,0,1,0,0,0.9542427135092488,False
1,0,5,1,1,1,2,0,1,0,1,0.9589301739431652,False
1,1,3,1,3,0,2,0,0,0,2,0.03316005389067192,True
1,0,1,0,5,2,0,0,4,0,0,0.9575291148591154,False
1,4,0,2,2,0,0,2,0,2,0,0.07946278592333554,True
1,1,1,3,1,2,2,0,0,2,0,0.3923448698452066,True
1,4,2,1,1,0,0,2,1,1,0,0.08155902475525542,True
1,1,1,1,3,2,1,0,2,1,0,0.9418615987992466,False
1,3,4,1,0,0,2,0,1,0,1,0.07524799114664266,True
1,1,1,0,3,3,1,2,1,0,0,0.08477659743892284,True
1,3,0,0,4,1,0,0,3,0,1,0.9584907640319478,False
1,0,6,2,0,0,1,3,0,0,0,0.06995555555555555,True
1,0,6,2,0,0,0,3,0,1,0,0.069775,True
1,1,0,4,0,3,0,1,1,0,2,0.8971790650583784,False
1,2,3,0,2,1,2,0,2,0,0,0.9792825545174507,False
1,0,0,4,4,0,0,0,2,2,0,0.06888400541297386,True
1,4,0,0,0,4,0,0,2,1,1,0.8989819233292659,False
1,0,1,0,2,5,2,0,0,0,2,0.8584992041437681,False
1,0,1,0,4,3,1,1,0,2,0,0.034923126386728995,True
1,3,3,0,0,2,0,1,0,1,2,0.9152013975203114,False
1,1,7,0,0,0,0,0,1,2,1,0.05227133498386401,True
1,2,0,2,2,2,1,0,2,0,1,0.9380772879381457,False
1,2,2,2,0,2,0,1,0,0,3,0.8997402176677701,False
1,1,1,1,2,3,1,1,0,0,2,0.8989948241282665,False
1,4,1,2,0,1,1,3,0,0,0,0.17947357767197805,True
1,4,1,1,0,2,0,0,1,1,2,0.919062214653641,False
1,0,5,0,2,1,1,0,1,0,2,0.9288179225386919,False
1,1,0,2,0,5,0,0,3,1,0,0.8930847455674542,False
1,2,0,1,3,2,2,2,0,0,0,0.15460252394554078,True
1,0,2,6,0,0,0,1,1,0,2,0.18591929436236806,True
1,2,2,0,2,2,2,1,0,0,1,0.9358553689042765,False
1,0,3,0,5,0,0,0,3,1,0,0.06399375,True
1,1,0,1,6,0,1,1,0,2,0,0.060330555555555554,True
1,0,1,1,5,1,1,0,0,0,3,0.9160973850735891,False
1,2,0,1,1,4,0,2,1,0,1,0.8996977053567438,False
1,3,2,2,1,0,1,3,0,0,0,0.0829494447033636,True
1,4,0,1,2,1,0,0,0,3,1,0.9545946918255901,False
1,2,0,5,1,0,0,4,0,0,0,0.10312554836549957,True
1,0,0,1,5,2,0,1,2,1,0,0.08134799794542119,True
1,0,4,2,0,2,1,0,1,0,2,0.9193964574694542,False
1,5,1,0,1,1,1,0,2,1,0,0.9704030891378694,False
1,1,0,1,6,0,0,0,0,0,4,-0.014798019609615192,True
1,0,2,1,4,1,0,1,0,3,0,0.062116835961236266,True
1,2,0,0,4,2,1,2,0,0,1,0.9356064025441878,False
1,0,0,5,0,3,0,1,0,3,0,0.1067644385434315,True
1,3,0,1,4,0,0,0,0,3,1,0.05198121042643874,True
1,0,1,0,1,6,3,0,1,0,0,0.8796859018012149,False
1,0,3,0,1,4,1,1,1,0,1,0.8972657854602176,False
1,1,1,2,0,4,2,0,1,0,1,0.8983236709339609,False
1,1,0,1,1,5,0,1,1,1,1,0.8789315208455712,False
1,1,0,3,3,1,1,0,1,0,2,0.938162366763474,False
1,3,0,0,0,5,1,0,1,2,0,0.8786121222963394,False
1,3,1,1,2,1,0,0,2,1,1,0.9584596080457908,False
1,4,2,0,2,0,0,0,1,1,2,0.04579389218381704,True
1,0,1,6,1,0,0,1,1,1,1,0.12364671968070542,True
1,3,0,3,2,0,0,0,1,1,2,0.16020782803374944,True
1,2,2,2,2,0,0,0,2,1,1,0.06579389218381701,True
1,0,4,2,0,2,2,0,0,1,1,0.9396398785592004,False
1,2,2,0,4,0,1,3,0,0,0,0.06678888888888888,True
1,1,2,4,1,0,2,0,0,1,1,0.0897540338838037,True
1,1,1,1,4,1,0,4,0,0,0,0.06978105688846836,True
1,0,3,0,1,4,3,0,0,0,1,0.8981425444754948,False
1,0,1,1,5,1,1,0,3,0,0,0.9777505916537881,False
1,1,1,3,1,2,0,0,4,0,0,0.9551624462722772,False
1,0,5,0,0,3,2,1,0,1,0,0.06007880906095303,True
1,1,4,1,0,2,1,0,1,0,2,0.9202557245723613,False
1,0,0,2,6,0,0,2,1,0,1,0.04379758503282741,True
1,1,1,0,1,5,0,0,1,2,1,0.8776390524975178,False
1,0,0,0,3,5,0,2,0,1,1,0.8751071687919952,False
1,0,5,3,0,0,0,2,0,2,0,0.0702852015295297,True
1,3,1,0,2,2,0,1,0,2,1,0.9347264114391541,False
1,3,1,0,1,3,0,3,0,1,0,0.04516341997165117,True
1,0,5,0,3,0,1,0,1,2,0,0.06629930555555556,True
1,0,1,2,1,4,0,0,0,0,4,0.8391226873571577,False
1,1,3,0,4,0,2,0,0,0,2,0.02845813223946555,True
1,0,2,1,1,4,0,1,0,1,2,0.8770904708887015,False
1,1,0,4,3,0,3,1,0,0,0,0.0941988126828467,True
1,2,4,0,1,1,0,2,1,1,0,0.07804870813393844,True
1,1,3,1,1,2,1,1,0,0,2,0.9167213223021563,False
1,0,0,5,1,2,1,1,2,0,0,0.9591453245131452,False
1,4,1,0,1,2,0,0,1,0,3,0.8996859018012157,False
1,1,1,4,0,2,0,0,0,2,2,0.9176226385071491,False
1,1,2,1,0,4,0,0,2,0,2,0.879042371293656,False
1,4,1,0,1,2,1,0,1,1,1,0.9389431262837178,False
1,2,0,1,2,3,1,3,0,0,0,0.07915800886292766,True
1,2,0,1,1,4,1,2,0,0,1,0.8989472890653429,False
1,2,4,1,1,0,1,2,1,0,0,0.07498580213232481,True
1,0,5,0,3,0,0,0,4,0,0,0.06804930555555555,True
